Aplikasi apaan ini , saya sudah isi saldo mau transfer malah di suruh isi saldo lagi. Mana responya juga sangat lama. Penipuan aja	negative
Ngga mmbantu bget	negative
Lucu aja transaksi begini	negative
Udah instal, di uninsntal lagi, karena ternyata gak ada bank gw, Bank Nagari... Hehehhee...	negative
Sama aja bohong ini mah kita harus tetap tf lewat mesin ATM dulu harus tf ke rekening flip dulu baru bisa tf ke orang lain pakai aplikasi ini, kalau gitu mah langsung ke mesin ATM aja tf nya hadeehhh	negative
"Yg harus di perbaiki dari flip adalah aplikasinya susah untuk upload data, selalu gagal"" terus mengirim dokumen. dan yg ke-dua respon dari coustemer servis sangat"" lambat merespon padahal jam kerjanya di mulai 8pagi, tapi respon nya lelet banget tidak ada respon""nya. Kalau ingin layak di pakai di masyarakat pelayanan nya harus bagus, terutama ketika coustemer bertanya maka dari flip harus sigap..... Jangan lelet, mentang"" orang Indonesia kerjanya lelet, di Jepang telat 1menit aja kinerja'y jelek"	negative
menurut saya transfer dengan flip ini beresiko karena proses verifikasinnya yg lama.. cuma pengen hemat .6.500 tapi kita harus menunggu was2 duid masuknya ga tau kapan... dan kalonada apa2 misal salah kode unik kita balana repot.. mau hemat tapi susah....harusnya flip pakai Virtual Account BCA atau bank lain. jadi ga perlu kode2 unik. dan konfirmasi.. dan duid langsung masuk.. daripada was2 pake flip karena proses verifikasi lama saran saya pakai app lain saja yg lebih hemat dan cepat	negative
Saya sudah berusaha masuk dgn alamat email atau akun saya namun katanya pasword salah,, pdhl itu adalah satu satunya akun sy yg SDH saya pakai di pelbagai lyanan	negative
Tiba2 gk bisa log in, notif password salah terus. Reset password gk berfungsi. Klo udah normal kembali, tambah bintang.	negative
Parah verifikasinya	negative
#PAYAH	negative
Aplikasi gx jelas. Serba lama. Dah lama gx berhasil lg. Masa pengecekan transaksi. Sehari gx selesai. 😠😠😠😠	negative
Kalo mang gratis, biaya operasional dari mana? saya takut kalo yg gratisan ujung ujungnya jadi ngeri..	negative
Ga ada bank danamon	negative
Ga paham	negative
Tolong balikin lg uang saya dong . Saya udah transfer malah ga ada proses sama sekali	negative
Sama aja bohong, beli pulsa ga bisa debit otomatis. Harus transfer dulu lewat atm/sms banking ke Rekening Flip. kalau gini mah bisa beli sendiri via atm/sms banking	negative
akan ku hapus aja dechh aplikasi bikin sirah mumet tapi akun saya tidak bisa di hapus ya.aplikasi dobol.blegeddesss	negative
Terlalu mudah percaya ....jgn lihat gratisnya,tp aman kah data anda,aman kah uang anda d kemudian hari,coba anda cek,perusahaan flip ini dmn dan siapa,....warning lbh baik bukan...???....	negative
Aplikasinya bagus tapi Belum ada bank danamon yah. Saya kasih 1 bintang aja.	negative
ga berguna!! verifikasi gagal karena alasan yang sangat lucu. foto wajah di ktp dan wajah asli tidak mirip!! jd ini aplikasi khusus untuk yg baru punya ktp saja. untung saya belum sempat isi saldo. karena isi saldo tanpa verifikasi. tapi untuk transfer dan penarikan harus verifikasi...	negative
Buang2 kota. Udh di tunggu lama gak dapat2 kode verifikasi nomor hp. Burik	negative
"Aplikasi gak jelas. Saya sudah transfer antar bank melalui Mbanking kemudian saya kembali ke Flip dan klik tanda ""Saya sudah transfer"" lalu upload bukti transfer tapi gak terdeteksi. Setelah 2 hari saya buka ternyata transaksi dibatalkan. Tapi transaksi saya ke aplikasi flip tidak dikembalikan dananya"	negative
Berhari-hari coba instal aplikasi ini cuma muter2 aja.	negative
Saya benar benar tertipu dengan aplikasi ini, saya tf pake gopay katanya tidak bisa divertifikasi Semoga tuhan membalas kalian	negative
Mau Tarik saldo malah OTP gak dikirim kirim aduh mumet dah	negative
Saya baru mau pake, loading trs.. Apa lagi maintenance yah? Atau gak cocok ya sm Samsung Note 9?	negative
Susah di pake. Gagal terhubung terus	negative
setelah saya install, saya klik aplikasinya gabisa buka, alasannya hapus riwayat? bisa dibantu?	negative
Saya ngisi saldo dari tadi gak di isi isi,proses terus,padahal saya mau kirim uang	negative
Kok gk ada bank jatim	negative
Berati kita tetep cari mesin atm donk untuk transaksi....saya kira lebih mudah gak perlu ke atm	negative
Kenapa ya pas saya mau daftar dr tadi pagi itu gk bisa masuk sama sekali, bahkan dr kemarin aku daftar ak coba masuk masih tetep loading aja gk bisa akses	negative
Lemottttttttttth banget padahal fitur cuma sedikit	negative
"Apa"" ini mau masuk aja gak bisa, belom terdaftar apalah, udah coba berungkali tapi tetep aja gagal."	negative
Aku mau nyoba pake apk ini. Sebelumnya aku mau nanya,Kalo pake apk ini,uang yang ada di tabungan langsung kesedot otomatis ga ya? Terus nantinya kita transfer lagi buat apk ini? Semoga ada yang jawab:)	neutral
Mybank ga ada kok??	negative
Comentnya pada negatif..wkwkkw	neutral
"Pas gw pertama kali buka, klik lihat lisensi flip..terhubung ke listnya yg ada di web nya BI tapi gw ngga tau flip perusahaan apa?list no berapa? di aplikasi juga ngga ada infonya.Dalam pikiran gw iya kali orang"" pada transfer ngga ada biaya admin..tapi soal keamanan data rekening bank masih gw ragukan..jadi ngga jadi register..dan langsung uninstall ni aplikasi"	negative
Tranfer sukses uang belum masuk rekening,au ah ...	negative
busuk diatas jam 9 gak bs dipaki trf	negative
Terlalu Ribet.	negative
Gabisa daftar	negative
Aku sngat kecewa brp kali masuk ndk bisa pdhl dulu awal bisa skrng kok gk bisa login tlong fasilitas di bnahi	negative
Harus tranfer uang lagi ke akun flip nya kalo gitu ngapain aku buka bank... Ribet amat sih	negative
aku belum faham dan belum memaksimalkan penggunaannya apbila sudah faham baru aku kasih bintang lagi... 🙏	negative
Respon ke customer lambat	negative
Mengecewakan banget transaksi terlalu lama, berbeda dengan urusan pengisian saldo responnya cepat sedangkan untuk transaksi prosesnya lama, selain itu respon dari cs nya juga lama tidak sesuai harapan. Sungguh sangat mengecewakan.	negative
Baru download lagi nunggu verifikasi ktp,,tanya admin ada fitur saldo ngga sih kalau belum susah dong mau transfer tetep nggesek ATM,,kalau ada saldo kan ngga ribet ,deposit sekali banyak,tinggal transfer transfer,,kaya diaplikasi sebelah,,	negative
Aplikasi nya ngak bisa kebuka,saya udah daftar Saya sangat kecewa,data saya udah masuk,,,	negative
Hai, versi 1.8.0 tidak bisa ganti password. Saya lihat pada akun tidak ada pilihan ganti password. Bagaimana ini? Padahal itu penting sekali. Setelah ini diperbaiki, saya berikan bintang 5.	negative
tolong di perbaiki...nama bank kurang lengkap...	negative
Ini gmna keambil uang gue 10rb balikin lahh gmna cranya	negative
Bintang 1,agak kecewa juga cuma transfer 100rb dari BNI ke MANDIRI jam 16 sore sampe skrng [16.31] masih tunggu komfirmasi status uangnya... 😴😴	negative
Coba dulu	neutral
Transfer sekarang flip	neutral
Isi saldo nya dimn?	neutral
Cuboh dulu	neutral
Saya coba dulu	neutral
Tidak daftar No hp	neutral
Pemula	neutral
Di coba..	neutral
asnawiya	neutral
Coba untuk mengecek rekeningku.	neutral
Baru tes	neutral
Coba dulu ya	neutral
Coba dulu	neutral
Apakah bisa menang byk	neutral
Kurng ngerti, saldony kelihatan,	neutral
belum memulai	neutral
Mau Tanya Kalau ngisi saldo kemana y???.	neutral
Satu dlu ah kalau bagus gak sama kaya link aja dan ovo yang ada bates transfer nya baru saya tambahin lagi	neutral
Tolong daftar bank kaltimtara di tambah juga karna bank kaltimtara juga banyak nasabahnya.	neutral
baru mau saya coba klo bagus saya pol lin 5 bintang nya	neutral
Apakah aplikasi ini bisa cek saldo	neutral
Bisa transfer virtual acount	neutral
Sangat berarti	neutral
zedx ?e	neutral
Buat bri syariah ga bisa kah??	neutral
Cara top up nya gimana	neutral
Assalamualaikum mau tanya ,, mengunakan app ini harus berurusan sama cs bank ny lagi ngak se	neutral
tolong data diri saya jangan salah gunakan terima kasih	neutral
baru mw coba	neutral
Saya coba dulu	neutral
Saran saya seharusnya di aplikasinya ada saldonya biar lebih mudah transfer bank	neutral
Terimakasih	neutral
Maaf d potong ga yah...tf di flip	neutral
pertama kali mencoba	neutral
Bisa buat transfer uang dolar ke Rupiah gak?	neutral
Hallo kak mau tanya,lw ATMnya blm m-baking apa tetap bisa menggunakan aplikasi flipp ini??	neutral
Kode utk membuka pesa	neutral
Sya coba dulu	neutral
apk ini dpt keuntungan dr mana ya?	neutral
Berusah	neutral
Sementara ksh bintang satu dulu krn sy blm mencoba dan bergabung dg Flip. Slm	neutral
Apakah ini buat tranper uang,bukan buat ngambil uang	neutral
Ppo	neutral
Blm mau coba	neutral
Tambahkan BANK NTT	neutral
Saya	neutral
Apakah aplikasi ini bisa top up via Alfamart?	neutral
Cara mengisi saldo di flip bagaimana	neutral
Gmn sih cranya apa harus top up saldo ke flip ya	neutral
Apa harus mengirim pake atm dibank baru bisa pakai nih aplikasi?	neutral
Saya masih belum mengerti cara penggunaanya. Maksudnya ini aplikasi untuk transfer uang. Atau perantaraan transfer uang?	neutral
Belum nyoba	neutral
Saya kasih bintang 1 dluh saya lgi coba aplikasinya	neutral
JAngn lupa satrsper	neutral
Kalau benar bagus ntar tambahi	neutral
Tdk ada apl ini	neutral
Gimana caranya supaya bisa saya update ya?	neutral
Admin	neutral
Lumayan	positive
Selamat	neutral
saya.beri1.bintang.kerna.belum.tau	neutral
Listrik pln,yg dipakai dirumah saya	neutral
Satu dulu baru coba	neutral
Coba	neutral
Lagi yimak	neutral
Baru nyoba ,nnti klo dah bisa baru +bintang	neutral
Ingin belajar terus	neutral
Apakah ini bisa cetak struk ?	neutral
Star One dulu ya, klo ok tambah lagi..	neutral
Ini gmn cara isi saldonya	neutral
tambahkan bank danamon	neutral
Apk nie perlu top up dulu apa biar bisa transaksi	neutral
Coba dulu bru ngasih nilai	neutral
Coba dulu	neutral
Coba dulu	neutral
Tambah bri syariah nya nanti tak kasih 5	neutral
blm saya mencobanya	neutral
Bintang 1dulu soalnya baru coba, nanya klo bagus sy kasih bintang 5 deh	neutral
Jg blm coba	neutral
Gmna cara hapus transaksinya??	neutral
Jika belom verifikasi akun apakah bisa tranfer uang?	neutral
Satu dulu ya sebab belum mencoba nya	neutral
Saya baru mau ikut.bgmn caranya	neutral
Bri syariah ga ada?	neutral
Blum di coba guys	neutral
Blm dpkai	neutral
Coba dlu	neutral
Foto KTP dan KK	neutral
Aman gak min	neutral
apakah apkikasi ini aman?	neutral
APA INI MEMBATU SAYA	neutral
dcoba	neutral
Ntar kalau uda nyubain saya kasih 5	neutral
Kayaknya nih aplikasi bagus,tapi saya blom jadi memakainya.. Jadi sementara saya anggurin dulu aplikasi ini n bingtang 1 dulu ya..	neutral
Saya 1	neutral
Aman gk ini??	neutral
Apa benar aman & bisa tranfer?	neutral
Apakah flip bisa menerima transferan?	neutral
Tes dulu	neutral
Sudah di download	neutral
Apakah ini aman?	neutral
nyobain	neutral
Sudah terdaftar di OJK belum ya ini ?	neutral
Maaf belum paham pemakaiannya	neutral
Apakah ini resmi.....???	neutral
Bisa instal di laptop?	neutral
Apa sudah terdaftar di OJK?	neutral
klao bagus dan membantu tak kasih b	neutral
ASSALAMU ALAIKUM WR.WB. HALO ADMINT FLIP, SAYA MELAPORKAN BAHWA APLIKASI INI SEBAIKNYA PUNYA FITUR CANGGIH UNTUK MEMBELI/MENUKAR/INVESTASI DLL SEMUA MATA UANG DUNIA . SEMOGA SARAN SAYA BERMANFAAT UNTUK ANDA SEMUA Aamennn ... TERIMAKASIH	neutral
Muhammad Faisal	neutral
Kk mau tanya isi saldo flip di bank/mini market	neutral
milik ku bisnis	neutral
tambahin bank permata	neutral
cbq dlu klo bgus baru tambah	neutral
cara pengambilannya dialfa bisakan	neutral
sekedar info top up saldo ap bisa dilakukan di alfa/indomrt??	neutral
ada izin dari ojk tidak	neutral
Di coba dlu y	neutral
Coba dulu yah, kalo bagus sya tambahin lgi bintangnya..	neutral
Coba dlu	neutral
mencobq	neutral
Kalo buat transfer antar rekening bisa nggak yahhh🙏🙏🙏	neutral
Kalo transfer jam segini bisa tidak?	neutral
Belum pernah pakai	neutral
Cara isi saldo Giman ni	neutral
Lumayan	neutral
Baru	neutral
mau coba dulu bila bagus ku tambahin bintangnya	neutral
Coba2	neutral
Baru mau cb...	neutral
Coba dulu..	neutral
Coba aja dulu	neutral
Belum mencoba	neutral
Baru nyoba	neutral
Kc bintan 2 dulu bentar	neutral
Bru mau nyoba apa benar aplikasi ini bagus	neutral
Masih penasaran ni	neutral
Apa y	neutral
Pengguna baru flip,jika nanti bagus akan di tambahkan bintangnxa	neutral
Saya memang orang baru jadi ingan tau cara.........	neutral
Nanti saya beri bintang lagi kalau sudah coba aplikasi nya👍	neutral
maaf saya pengguna baru	neutral
cobak dulu..klau oky..nanti di tambah	neutral
AnsarAmc	neutral
Ingin mengambil uang hadiah dari k baim	neutral
Tolong masukin BTN	neutral
Pinjam dana	neutral
Coba dulu aja 😉 Klo udh ngerti trus nyaman pake aplikasi ini baru kasih bintang 5..klo perlu bintang 7 gw kasih 😅	neutral
Saya kasih bintang	neutral
bintang 2 dulu min, baru mencoba... Siapa yang abis nonton iklan, download?	neutral
hi ka. Ko pengguna bri syariah belum juga bisa menikmati teransfer bebas biyaya admin ya?	neutral
Ok coba dulu	neutral
2 dulu kalo oke aku tambah bntg lagi	neutral
Kasih 2 dulu klo bagus baru ksh 5	neutral
Ku kasi bintang 2 dulu kalo ni ok q tmbahin	neutral
Hi admin, kenapa trf dari jenius ke rek mandiri dan cimb, bni gak bisa ya ?	neutral
Belun tau	neutral
cara isi deposit nya bagai mana ya ?	neutral
Izin nanya min kalo ktp mati apa kah bisa	neutral
Baru coba	neutral
Bagus k?	neutral
Kok punya sy gk ada menu isi saldonya min???	neutral
Ngemping	neutral
Oke trimakash, Proses Refundnya sudah Selesai, trimkash. Meskipun agak Lama	neutral
Gimana cara tranfer ke sesama bank?	neutral
ii	neutral
Ke uob blm. Bisa ya	negative
Kenapa bank BTN tidak ada ya?	neutral
Uji dulu yaaa,,,	neutral
L. V n me py, til😏	neutral
Bintang 2 aja dulu. Kan baru mau mulai nyoba , jadi blm ketahuan hasilnya	neutral
Gimana cara isi saldo flip.... atau daftarin rekening bank nya... trims	neutral
Bantuan	neutral
Blm di coba	neutral
Di Coba Coba	neutral
Dimana letak menu verifikasi?	neutral
Baru mau coba	neutral
Msh baru cba	neutral
Lihat dulu	neutral
Boleh minta email??	neutral
Sya ksi bintang 2 krna sya baru coba	neutral
Coba	neutral
Aku coba dulu ya, klo OK aku tambah *****	neutral
tambahin bank BRI SYARIAH nya ,.....	neutral
Flip gimana caranya ya	neutral
Cara isi saldo gimana min	neutral
Coba dulu yak 😊😊	neutral
Coba dlu lah, klw bagus entar di kasih pooll bintang....	neutral
Mau coba dulu aplikasinya, nanti kalau bagus saya tambah la bintang y	neutral
Coba dlu	neutral
Di coba dulu yach	neutral
Coba dulu ya	neutral
apakah ada marketing nya min kaya aplikasi payf****.marketing ny datang langsung ke toko2.	neutral
PPOB di tambah agar lebih lengkap token listrik dan pembayaran lain nya	neutral
Cek n ricek dulu	neutral
Coba dulu	neutral
Maap mw tanya kl . Kl makek flip harus kirim uang dulu ke pihak flipny ya. Baru kirim ke bank lainnya	neutral
Apakah flip ada fitur cetak struk..? Kalau belum alangkah baiknya ditambahkan..	neutral
Cara top up nya bagaimana ya?	neutral
Baru coba	neutral
Apakah kalo pake aplikasi ini harus isi saldo dulu,untuk bisa tf	neutral
Cba dlu klo baik nanty saya tambh bintangya jdi5	neutral
Coba	neutral
Coba	neutral
Cb dlu yak	neutral
Ini cs nya ada no whatsapp ga n cara top up nya melalui apa..	neutral
coba coba	neutral
Ini aplikasi aman ya?	neutral
2 dulu karna blm di coba ..	neutral
saya kasih 2 bintang dulu dan kalau bagus nanti saya tambahkan bintangnya	neutral
Apakah aplikasi ini bekerja sama dgn hipo atau ovo ?	neutral
dua dulu baru mau coba	neutral
Apakah semua pengguna flip harus melampirkan Poto KTP dan Poto sendiri yg sedang pegang KTP? Apa bisa dipertanggung jawabkan keamanannya?	neutral
Bisa cetak struk tidak	neutral
apakah bisa cetak struk via printer blutut,,,kalau bisa,,,sy daptar skarang,,,,	neutral
dicoba klo pas nanti tambahin ya	neutral
bisa isi saldo paypal gak?	neutral
Saya salah kodee unikkk gimana kakk. Saya minta refundd tp blm ada balesan..	neutral
Aplikasinya sangat membantu, hanya saja stelah update durasi pengecekan transksi yg sbelumnya hanya 10 menit skrg jadi 25 menit, saya rasa agak lama memakan waktu, mohon agar dikembalikan ke waktu semula	neutral
test kirim uang dr mandiri ke dbs resultnya selalu deh *mandiri sibuk 🙃	neutral
meruba hidup di covid	neutral
Aplikasi membantu, hanya saja pas pengecekan uang lamaaaa smpe hrus nunggu 10 menit, tolong di tingkatkan, pasti byk peminatnya	neutral
Kenapa file update nya gede bgt sih???	neutral
Kasih 3bintang dl baru nyoba	neutral
Apakah hanya bank yang terdaftar saja yg gratis biaya transfer ? Rekening yg saya miliki tidak terdaftar di sana ,😭😭😭 Bank BJB gak bisa ya ?	neutral
Balok balik minta install	neutral
bagus cmn gk se simple itu. pengecekan yg lama.	neutral
Sangat efisien untuk transfer ke bank lain. Tapi sayang waktu ferivikasi lama bangat. Ini saya sudah 3 hari belum selesai-selesai juga. Padahal saya mau transfer juga, karena masih dalam proses ferivikasi saya tidak bisa transfer. Mohon responnya min	neutral
Aplikasinya baguss, tapi mau verifikasi data biar bisa tf unlimited gagal terus untuk upload foto ktpnya 😶	neutral
Bank masih terbatas,apakah bisa BANK ARTHA GRAHA dan yg lain nya masuk daftar juga ,makasi	neutral
Gak bisa di update min..dari kemarin tertunda terus	neutral
Sayasih bintang 3 dulu	neutral
Saat pengisian via pulsa sangat lama menunggu .. Tolong aplikasinya bisa di percepat ya .. Itu saran saya makasih	negative
yaa skrg melebihi limitt trss. dan aku mau verifimasi ko susah pake NIK KTp ket . selalu saja . no ktp sdh ad yg mnggunakannya woalahhh pusinggg	neutral
Simple membangun kepercayaan diri pada lingkungan	neutral
"Sangat membantu karna harga yg ditawarkan cukup murah sprti pulsa listrik, pulsa hp, transfer ke bank lain dll, tp prosesnya cukup lama dan kadang"" eror Jadi tolong tingkatkan proses pengecekannya biar kita pengguna nyaman pakai aplikasi flip ini"	neutral
mungkin pemeriksaan transaksi nya terlalu lama. jadi kalo mau kirim uang gak bisa yg bersifat urgent, karena untuk transfer aja butuh waktu 10 menit untuk di cek transaksi nya	neutral
Lumayan membantu saat trf ke bank lain.. hanya sering keluar sendiri dan harus masuk lagi ribet nya kata sandi sama email nya kadang bisa kadang enggak padahal email dan sandi sama😔	neutral
dulu proses mudah, sekarang mau trf lewat flip selalu ada notif transaksi melebihi limit. 500.000, padahal saya trf gak melebihi limit. tapi kalo saya coba trf dibawah 100.000 baru bisa. tolong penjelasan nya flip. sebelumnya saya trf dg nominal 280rb-an juga bisa. trims flip.	neutral
Ok kita buka dl	neutral
Sangat membantu untuk para seller dalam transaksi beda bank, tapi sangat lambat bahkan gagal terus-terusan dalam proses refund sampai sekarang uang belum kembali	neutral
Jam operasionalnya klo bisa ditambah... + waktu tunggu lebih dipercepat. Trims	neutral
App flip yg dlu lebih baik dari app yg sekarang. Kalau dulu saat flip ada kendala transfer atau gangguan akan ada notifikasi gangguan sehingga pelanggan menunda untuk melakukan transfer.. sekarang berbeda, pelanggan sudah melakukan transfer baru ada notifikasi gangguan.. weleh2 ga aman dong..	negative
Bintang 3 dulu ya ini baru mau nyoba liat d ulasan app ini bener bner bisa ngabntu brtransaksi ke bank lain. Kalo transfer d bawah nominal 100 apakah bisa ?	neutral
Saya mau verifikasi akun,, mau upload gambar/foto koq force closed mulu ya,,?	neutral
Cara ngisi saldo k apk in bgmna? Saya bingung	neutral
Mungkin ke depannya masukin bank daerah jg, utk memudahkan yg mnggunakan bank daerah	neutral
Verifikasi data brpa lama yah? Udh 3 hari belum dpt juga .. kalo memang bagus dan cepat saya kasil full bintang	neutral
Bintang 3 dulu, kalau ok kasih full bintang 5	neutral
Kasih 3bintang ajh	neutral
Pake ini niatnya biar ga kena biaya admin soalnya aq pake BRI syariah...eh,..ternyata malah ga bisa yg BRIs...lagi eror teruuussss...heddeewwwh...haruskah aq uninstal?	neutral
Ngga bisa kirim ke bjb yah?	neutral
Upgrade supaya bisa cetak struk prin menggunakan thermal bluetooth dong 💚 #accflip #acc #flipid #flip	neutral
Coba dulu	neutral
Kenapa setiap mau trf uang, keterangan nya transaksi anda melebihi limit terus padahal cuma trf 50 ribu aja, masa iya tidak bisa. Udah verivikasi akun juga masih blm beres di verifikasinya.	neutral
Admim knp sya tf k flip Rp.50902 tdinya mau isi saldo ko yang msuk saldo cuman 902 tlong kompirmasi nya..	neutral
Belom bisa transfer dari bank dki.	neutral
Limitnya klw bsa dbuat lebih dr 5jt dlm 1 hari min	neutral
"transaksi berhasil jangan lama"" dong ,,, 😢"	neutral
Semoga saya diverifikasi	neutral
Lumayan membantu tapi prosesnya yang agak lama.	neutral
Bagus, cuma kalo transfer diatas 10jt ada adminnya juga 2500	neutral
Sampai saat ini masih aman	neutral
Membantu dalam transfer ke berbagai bank lain. Tapi saya masih keberatan jika harus upload poto kartu identitas untuk transaksi 500rb atau lebih. Terima kasih	neutral
Kasih akses buat isi ulang shopeepay,Gopay, ovo , dong min... Pasti lebih bnyak yang pakai	neutral
Lebih bagus lagi limit setor bisa di atas 4 juta	neutral
Smntara ksh bntang 3 dl ya nnti klau sering transksi dan okeh dksh bntang 5 deh..	neutral
Tolong lah ya Untuk Bank Kaltim dimasukkan,	neutral
Ko batas waktunya transpernya cuma jam 20.00 wib ya knpa ga 24 jam aj	neutral
Coba dulu ya	neutral
Flip ngak bisa bayar ansuransi	neutral
*4 dulu ya Bos. Saya belum masuk registrasi penerimaan dan pengiriman uang. Kok tanpa biaya pengiriman apa maksud 4 ribu pertransaksi. Bisa gak melayani tukar beli dan penerimaan Bitcoin withdraw?	neutral
ga bisa verifikasi akun	neutral
Baru make aplikasi ini lumayan hemat Transfer lintas bank , sama beli token Cuma mau nanya admin , saldo flip bisa di pergunakan buat apa ya ?	neutral
Untuk top up nya apakah bisa dialfa/indomart ?	neutral
Kok masih bingung gimana caranya menghapus data riwayat transaksi yang udah dibatalkan. Transaksi yang sudah dibatalkan masih muncul terus di beranda	neutral
Kalo transfer via mbanking dan internet banking sih ok. Tapi kalo via setor tunai bank H+1, tidak recommended lah kalo pakai setor tunai. Kalah sama operator pulsa.	neutral
Pengguna baru y	neutral
Segitu aja dlu bintang nya,dicoba dlu klo bagus ntr ditmbah .thanks	neutral
Saya barusan ngisi token, susah masukin PIN	neutral
Beri tiga bintang dulu soalnya baru nyoba	neutral
Kok saya ngirim uang ke salah satu bank kok gak bisa ? Malah ada tulisan ( rekening tujuan tidak dapat menerima transfer ) Saya sudah melakukan refund tolong segera di acc , lagi urgent terima kasih	neutral
Tolong dong Untuk topup nya Gimaana?	neutral
Top up shopee pay ngga bs ya min?chat via flip ga dbls2	neutral
Masih tanda tanya besar.... Jika biaya admin tidak ada, terus bagaimana cara gaji buat semua pegawai Flip ya ? Ini kan bukan badan sosial, pasti cari profit... Baca dr semua ulasan, banyak yg terbantu namun ada juga yg harus kecewa. Ngeri2 sedap juga...	neutral
Kalah bagus saya lanjut, klw jelex saya copot... terima kasih	neutral
3 dulu kalo bagus nmbh lagi.	neutral
3 dulu y semoga respon nya bisa secepat buka lapak baru ditambahin lg	neutral
Bagaimana cara kita isi saldo di flip ya? Coz aku baru disini	neutral
Tidak bisa upload foto	neutral
klo untuk saldo di plip cara pakainya bagaimana?	neutral
Kayaknya ide aplikasinya bagus.. Berhubung Banyak Komentar yang Komplen untuk saat ini saya putuskan belum menggunakannya..	neutral
3 ajh dlu Kenapa sekarang klw transfer 450 rbuan ke atas hrus mnta no identitas ktp apkh flip sekarang bgt ...tlong jwb scpt nu	neutral
Lebih bagus lagi flip ditambah top up untuk uang digital seperti gopay ovo dr bank tanpa biaya. Terimakasih	neutral
Mandiri/mandiri syariah bisa Bni/bni syariah bisa Bri bisa, kapan bri syariah bisa ? 3 bintang saja	neutral
Kok Bank Danamon belum ada ya?	neutral
Baru instal, bintang 3 nyoba dulu....	neutral
Sayang bank ocbc gak ada di aplikasi ini disayangkan sekali..... Mudahan bisa di perbaiki lagi biar bisa banyak bank lebih mantap...	neutral
3 dulu ya...ntar nambah lagi	neutral
Semacam perantara transfer untuk memangkas biaya admin, alurnya adalah kita transfer ke Flip dan Flip transfer ke nomor rekening tujuan. Dari segi pilihan waktu tergolong lama, karena ada proses perantara tersebut. Kelebihan : • Cocok untuk penggunaan pribadi / personal Kekurangan : • Tidak ada fitur deposit, jadi setiap transfer harus transfer dulu ke flip • Tidak cocok untuk Agen Laku Pandai, karena pada struk terdapat informasi teks gratis admin dengan flip • Transfer tidak 24 jam	neutral
Semoga nanti ada tambahan pilihan bank daerah. Terima kasih	neutral
Halo ka tolong ya cara refundnya dipercepat kasihan saya uangnya mau kepakee. Cuma salah kode aja jadi beribet begini . Tolong ya dijawab kalo mau lapor kemana. Udah refund tapi ga di tf2 uangnya	neutral
Mohon maaf sebelumya buat pihak flip,saya sudah memberikan bukti transfer tetapi sampai saat ini masih dalam pengecekan,dan juga saya juga sudah menghubungi pihak flip untuk melihat id transaksi saya dan saya sudah memberikan id transaksi saya dan itu belum diberi tanggapan lagi sama pihak flip sampai saat ini	neutral
Tolong saya mau refund karna proses pengiriman transfer ke antar bank lama sekali dari semalem.sampai saat ini statusnya masi sedang di proses, saya sudah mengajukan refund dan prosesnya tetep lama , saya mau uang saya kembali tolong saya sudah kirim bukti transfer	neutral
Ko bank btn gk ada ya?	neutral
Kok abis di update aplikasi nya eror mau transfer cek nama penerima rekening lama banget tulisannya maksimal 2 menit udh 10 menit masih loading terus tolobg di perbaiki	neutral
Maaf tapi baru pertama kali pakai kok begini yaa, saya sudah transfer dari 3 jam yang lalu tapi uang belum masuk juga ke rekening penerima padahal dari kedua bank juga tidak ada gangguan/masalah. Mohon diperbaiki aplikasinya, apalagi jika harus mengirim uang secara urgent.	neutral
baru mau coba klo ok tambah bintang lg	neutral
Blum tau gimana caranya...kirim melalui flip	neutral
Mhn di tambah lgi Bank BRI syariah a dan byk Bank lain a agar smua Bank tercantum dlm list Aplikasi flip ne agar kmn aj bsa dtransfer antar Bank nti a dan mhn di tambah lgi utk bank aceh a	neutral
Kenapa sekarang waktunya ditambah jadi 25 menit untuk transfer tanpa biaya admin?? Dan untuk cepat jadi tambahan biaya admin? Top up donk min limitnya jng maksimal 5 jt hehehe	neutral
mau tanya apakah d pakistan aplikask ini ada?	neutral
Refund nya susah	neutral
aplikasinya Mantap, tapi sayang masih belum ada beberapa bank di flip,.. request dari saya tolong diperbanyak pilihan banknya khususnya BCA syariah. klo sudah ada , saya kasih bintang full ok!	positive
Saya transaksi diluar jam operasional flip, kemudian saya cancel transaksi karena salah dari bank pengiriman tetapi ketik saya minta refund ko dalam pengecekan terus ya? Thx	neutral
Sebenernya sangat membantu sekali cuma ini mau verifikasi data tidak bisa ambil fotonya, tombol ambil foto sekali di pencet blik lagi kyk respon gt, gmn min solusi nya?	neutral
Baru mencoba	neutral
Saya ingin transfer ke bank BRI ketika cek nama datanya tidak valid, padahal nomor rekening sudah sesuai dengan di buku tabungan. Apa memang ada kendala dari aplikasi ketika transfer ke bank BRI?	neutral
Kenapa pas mau ambil gambar utk upload idenitas gagal trs???	neutral
Saya ga bisa verifikasi akun.. Saat mau ambil gambar langsut keluar dri app nya.. Gimana min?	neutral
saya kasih bintang 3 dullu.. karena saya baru memakai aplikasi ini.. dan semoga bermanfaat bagi saya.. terima kasih	neutral
Bagaimana kalau bank'a itu bank DKI? Disistem pencarian Bank DKI tdk ada dan bank bersama'a pun tdk ada.	neutral
